"Name","Group","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_mips64el","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:07:55.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.009717387147247791","1","","0.9997680890538032","0.9997680890538032","0.0013327687777324867","0.04476074880585909"
"fold_mips","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:07:42.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.06030961126089096","1","","0.9921458625525946","0.9921458625525946","0.02757159702014178","0.04542288595828705"
"fold_m68k","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:07:29.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.0021532506216317415","1","","0","0","4.5426839952883515","0.04680209697743292"
"fold_ia64","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:07:16.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.024429084733128548","1","","0.008226324237560192","0.008226324237560192","8.89674425125122","0.04735774862629044"
"fold_i386","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:07:03.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.02092359960079193","1","","0.9467606185163436","0.9467606185163436","0.1368562907213345","0.04639416484880079"
"fold_hppa","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:06:50.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.03154944255948067","1","","0.45714285714285713","0.45714285714285713","1.3828760534524918","0.04538367683774708"
"fold_armhf","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:06:38.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.05832666531205177","1","","0.9664580725907383","0.9664580725907383","0.07985676418147272","0.043871385281032176"
"fold_armel","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:06:25.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.07976514101028442","1","","0.99875","0.99875","0.002595120845125083","0.046647499033270555"
"fold_arm64","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:06:12.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.02632262371480465","1","","0.9551705170517052","0.9551705170517052","0.10735248557798434","0.04668994549400944"
"fold_amd64","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:06:00.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.07999403774738312","1","","0.9699954191479616","0.9699954191479616","0.08413714369543004","0.046223743480768006"
"fold_alpha","logo Simple2d instructionwidth_type 14:05:46, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:05:46.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","11","simple-models-21240301","0.0004008841642644256","1","","0.9967262654243264","0.9967262654243264","0.00828467710628516","0.04520064450429421"
"overall_metrics","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:05:35.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","","","0.7628403962861144","","","",""
"fold_x32","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:05:22.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.03890425339341163","1","","0.9748563218390804","0.9748563218390804","0.09776024449961644","0.06605368936082355"
"fold_sparc64","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:05:09.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.0430188812315464","1","","0.6770451770451771","0.6770451770451771","0.7435305072711065","0.06069180438956294"
"fold_sparc","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:04:56.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.030785223469138145","1","","0.5078313253012048","0.5078313253012048","1.807599445184072","0.06252346034657061"
"fold_sh4","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:04:43.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.00003855317481793463","1","","0.9876897133220912","0.9876897133220912","0.12807475919685057","0.06488463424870766"
"fold_s390x","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:04:30.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.06565013527870178","1","","0.02798191068400226","0.02798191068400226","5.352388943944659","0.06848665503546728"
"fold_s390","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:04:17.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.07504823803901672","1","","0.03621223857474826","0.03621223857474826","7.290385381675061","0.07172804653635091"
"fold_riscv64","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:04:04.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.04336768388748169","1","","0.9972972972972972","0.9972972972972972","0.013665889888735754","0.06412291899011564"
"fold_ppc64el","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:03:51.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.08745362609624863","1","","0.9455009934714732","0.9455009934714732","0.11148650244077932","0.06347587249875078"
"fold_ppc64","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:03:37.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.04204147309064865","1","","0.9943522767384398","0.9943522767384398","0.0558939766138792","0.06250701213214756"
"fold_powerpcspe","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:03:25.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.040684543550014496","1","","0.987629386518556","0.987629386518556","0.03490396634104752","0.06472642527914133"
"fold_powerpc","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:03:12.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.0010330439545214176","1","","1","1","0.00021213500947755835","0.06451545351385621"
"fold_mipsel","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:02:59.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.000015625657397322357","1","","0.9978807947019868","0.9978807947019868","0.012892964876146388","0.06520858652605242"
"fold_mips64el","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:02:46.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.041776761412620544","1","","1","1","0.0003763200299398009","0.06307819210336874"
"fold_mips","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:02:33.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.047003064304590225","1","","0.9994389901823282","0.9994389901823282","0.001955576238937543","0.06450466656706634"
"fold_m68k","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:02:20.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.027586733922362328","1","","0.01090909090909091","0.01090909090909091","3.255499756854513","0.06737011102128901"
"fold_ia64","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:02:07.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.04183334857225418","1","","0.007423756019261637","0.007423756019261637","7.593572567670773","0.06864641315859017"
"fold_i386","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:01:54.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.03700455650687218","1","","0.9853200234879624","0.9853200234879624","0.04143178603262641","0.06751328529901401"
"fold_hppa","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:01:41.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.041625551879405975","1","","0.870600414078675","0.870600414078675","0.2956383259672868","0.06466508646902647"
"fold_armhf","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:01:28.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.04817001894116402","1","","0.9143929912390488","0.9143929912390488","0.2596235361896337","0.06077409192636432"
"fold_armel","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:01:15.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.01827259175479412","1","","1","1","0.00004210592946369688","0.06542452250766456"
"fold_arm64","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:01:02.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.0018155882135033607","1","","0.9955995599559956","0.9955995599559956","0.012325477122845896","0.06515594965035641"
"fold_amd64","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:00:49.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.033582139760255814","1","","0.9720568025652772","0.9720568025652772","0.07307463256554489","0.06626790636238514"
"fold_alpha","logo Simple2d instructionwidth_type 14:00:35, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:00:36.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","10","simple-models-21240301","0.0002255148428957909","1","","1","1","0.0006562272870464117","0.06451613853017278"
"overall_metrics","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:00:25.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","","","0.6492037968774313","","","",""
"fold_x32","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T13:00:12.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.0345437154173851","1","","0.9894636015325672","0.9894636015325672","0.06591452293068925","0.025546150640046884"
"fold_sparc64","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:59:59.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.011433936655521393","1","","0.6196581196581197","0.6196581196581197","0.9498054465422264","0.024446871392367862"
"fold_sparc","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:59:14.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.03264491632580757","1","","0.5526104417670683","0.5526104417670683","0.9860580678169544","0.024896162124745984"
"fold_sh4","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:59:01.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.040349263697862625","1","","0.5052276559865093","0.5052276559865093","0.5657284391182725","0.029856114893133424"
"fold_s390x","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:58:48.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.0010232990607619286","1","","0.03250423968343697","0.03250423968343697","7.40342766898019","0.02734707274419767"
"fold_s390","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:58:35.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.004967209417372942","1","","0.05480247869868319","0.05480247869868319","7.645707312925362","0.029050957652715936"
"fold_riscv64","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:58:23.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.0027988471556454897","1","","0.5867117117117117","0.5867117117117117","0.8702938765287399","0.028914424381399104"
"fold_ppc64el","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:58:10.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.0024887374602258205","1","","0.08373545273914278","0.08373545273914278","3.403609446116856","0.027134843185530503"
"fold_ppc64","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:57:57.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.030006270855665207","1","","0.9939992940345924","0.9939992940345924","0.029741732351895835","0.026589041515852382"
"fold_powerpcspe","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:57:43.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.03733345493674278","1","","1","1","0.00007202658993734193","0.027220291716047035"
"fold_powerpc","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:57:30.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.00015538536536041647","1","","1","1","0.00003102384542990484","0.02717248013195911"
"fold_mipsel","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:57:17.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.005040876567363739","1","","0.9883443708609272","0.9883443708609272","0.024848305655769624","0.027535454706167355"
"fold_mips64el","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:57:04.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.01700645312666893","1","","1","1","0.000005575560335422979","0.0268397795588877"
"fold_mips","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:56:50.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.006583219859749079","1","","0.985413744740533","0.985413744740533","0.03392311649596585","0.02894614458147168"
"fold_m68k","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:56:38.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.06397420167922974","1","","0.0018181818181818184","0.0018181818181818184","4.503086539282315","0.02512136969286551"
"fold_ia64","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:56:25.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.042780231684446335","1","","0.007624398073836276","0.007624398073836276","9.174022894639236","0.027340794910619425"
"fold_i386","logo Simple2d instructionwidth_type 13:54:54, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T12:56:13.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","","true","LOGO_architecture_wandb","9","simple-models-21240301","0.0015119147719815371","1","","0.9757291055000978","0.9757291055000978","0.06777201665099711","0.02507004998832253"
