"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.n_splits","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:17:15, 07-05-2025","finished","-","","","2025-05-07T14:18:25.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.013657382689416409","1","","0.9997925203589396","0.9997925203589396","19279","0.0008812734533739277","","77116","0.015062639790354162"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:17:15, 07-05-2025","finished","-","","","2025-05-07T14:18:08.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.013586687855422497","1","","0.9996369106281446","0.9996369106281446","19279","0.0015805664843127655","","77116","0.01597601112381275"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:17:15, 07-05-2025","finished","-","","","2025-05-07T14:17:51.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.013629491440951824","1","","0.9995331708076144","0.9995331708076144","19279","0.004145234392257146","","77116","0.015157878881381296"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:17:15, 07-05-2025","finished","-","","","2025-05-07T14:17:34.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.0136901643127203","1","","0.99989626017947","0.99989626017947","19279","0.00041735922710018096","","77116","0.015631365219150196"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:17:15, 07-05-2025","finished","-","","","2025-05-07T14:17:16.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.013628918677568436","1","","0.99989626017947","0.99989626017947","19279","0.00039777483899005526","","77116","0.016043767539705826"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:15:37, 07-05-2025","finished","-","","","2025-05-07T14:17:03.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","","","0.9985372685305256","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:15:37, 07-05-2025","finished","-","","","2025-05-07T14:16:47.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.011526109650731088","1","","0.9975621142175424","0.9975621142175424","19279","0.0080148420020946","","77116","0.01064618948698355"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:15:37, 07-05-2025","finished","-","","","2025-05-07T14:16:29.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.010067288763821123","1","","0.9995850407178796","0.9995850407178796","19279","0.0012023761368132276","","77116","0.010984797515102089"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:15:37, 07-05-2025","finished","-","","","2025-05-07T14:16:12.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.0118021285161376","1","","0.9994813008973494","0.9994813008973494","19279","0.0010792302986419766","","77116","0.010430502107517602"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:15:37, 07-05-2025","finished","-","","","2025-05-07T14:15:55.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.009899054653942583","1","","0.9997925203589396","0.9997925203589396","19279","0.0014491778882880797","","77116","0.01118046578966862"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:15:37, 07-05-2025","finished","-","","","2025-05-07T14:15:38.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.028423484414815903","1","","0.996265366460916","0.996265366460916","19279","0.012209548788684048","","77116","0.010465041736085257"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:14:06, 07-05-2025","finished","-","","","2025-05-07T14:15:25.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","","","0.9980393173919808","","","","","00:01:19","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:14:06, 07-05-2025","finished","-","","","2025-05-07T14:15:09.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.000001351002424598846","1","","0.9996887805384096","0.9996887805384096","19279","0.001989361740826638","","77116","0.008476226477549495"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:14:06, 07-05-2025","finished","-","","","2025-05-07T14:14:53.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.0002214894484495744","1","","0.9997925203589396","0.9997925203589396","19279","0.0007376456999692873","","77116","0.00893390238481107"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:14:06, 07-05-2025","finished","-","","","2025-05-07T14:14:38.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.000005784772838524077","1","","0.9997925203589396","0.9997925203589396","19279","0.0013324284092772398","","77116","0.00885159031134304"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:14:06, 07-05-2025","finished","-","","","2025-05-07T14:14:22.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.0005038966774009168","1","","0.9910783754344104","0.9910783754344104","19279","0.05182456095347079","","77116","0.008086972424524014"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:14:06, 07-05-2025","finished","-","","","2025-05-07T14:14:06.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.00009496675920672716","1","","0.9998443902692048","0.9998443902692048","19279","0.0004498357536112815","","77116","0.008511362704708971"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:12:27, 07-05-2025","finished","-","","","2025-05-07T14:13:53.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","","","0.9993775610768192","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:12:27, 07-05-2025","finished","-","","","2025-05-07T14:13:36.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.02575809881091118","1","","0.9995850407178796","0.9995850407178796","19279","0.0010732342083170287","","77116","0.029955183086199648"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:12:27, 07-05-2025","finished","-","","","2025-05-07T14:13:19.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.02783031389117241","1","","0.9996887805384096","0.9996887805384096","19279","0.0006906899472922204","","77116","0.030052491970165"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:12:27, 07-05-2025","finished","-","","","2025-05-07T14:13:03.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.02516508847475052","1","","0.9997406504486748","0.9997406504486748","19279","0.000950716223498781","","77116","0.03034755214557927"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:12:27, 07-05-2025","finished","-","","","2025-05-07T14:12:46.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.025290675461292267","1","","0.9997925203589396","0.9997925203589396","19279","0.0010111651228175114","","77116","0.030790835814491872"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:12:27, 07-05-2025","finished","-","","","2025-05-07T14:12:28.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.025476133450865746","1","","0.9980808133201928","0.9980808133201928","19279","0.007327892736150852","","77116","0.030635113743838396"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:10:47, 07-05-2025","finished","-","","","2025-05-07T14:12:14.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","","","0.9996265366460916","","","","","00:01:26","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:10:47, 07-05-2025","finished","-","","","2025-05-07T14:11:58.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.010859152302145958","1","","0.9997925203589396","0.9997925203589396","19279","0.0003526573028186691","","77116","0.012234899843638024"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:10:47, 07-05-2025","finished","-","","","2025-05-07T14:11:39.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.009459220804274082","1","","0.9998443902692048","0.9998443902692048","19279","0.00039208858635366887","","77116","0.012309612963053714"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:10:47, 07-05-2025","finished","-","","","2025-05-07T14:11:23.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.009445327334105968","1","","0.9997925203589396","0.9997925203589396","19279","0.0008209084164595466","","77116","0.012510445597544276"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:10:47, 07-05-2025","finished","-","","","2025-05-07T14:11:06.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.009521628729999064","1","","0.999066341615229","0.999066341615229","19279","0.0030937208115719168","","77116","0.012145196553563432"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:10:47, 07-05-2025","finished","-","","","2025-05-07T14:10:48.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.012865767814218998","1","","0.9996369106281446","0.9996369106281446","19279","0.001521621318473796","","77116","0.012943727320263353"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:09:08, 07-05-2025","finished","-","","","2025-05-07T14:10:35.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","","","0.9997406504486748","","","","","00:01:26","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:09:08, 07-05-2025","finished","-","","","2025-05-07T14:10:19.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.011974066495895386","1","","0.9999481300897348","0.9999481300897348","19279","0.00022944654239967553","","77116","0.011118166749412475"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:09:08, 07-05-2025","finished","-","","","2025-05-07T14:10:01.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.011361416429281236","1","","0.9995850407178796","0.9995850407178796","19279","0.001820534716092259","","77116","0.010391721069827874"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:09:08, 07-05-2025","finished","-","","","2025-05-07T14:09:43.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.01137925498187542","1","","0.9997925203589396","0.9997925203589396","19279","0.0005388037358272165","","77116","0.010719840207247578"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:09:08, 07-05-2025","finished","-","","","2025-05-07T14:09:27.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.011559471487998962","1","","0.9995850407178796","0.9995850407178796","19279","0.001321569823044641","","77116","0.01040024924362292"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:09:08, 07-05-2025","finished","-","","","2025-05-07T14:09:09.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","4","kfold-all-22621667","0.011619375087320805","1","","0.9997925203589396","0.9997925203589396","19279","0.0013602175371965263","","77116","0.010991440754209984"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:07:32, 07-05-2025","finished","-","","","2025-05-07T14:08:56.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","","","0.9998236423050988","","","","","00:01:24","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:07:32, 07-05-2025","finished","-","","","2025-05-07T14:08:41.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.000004939087830280187","1","","0.99989626017947","0.99989626017947","19279","0.0005916851815060758","","77116","0.007301312771392454"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:07:32, 07-05-2025","finished","-","","","2025-05-07T14:08:24.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.00015256959886755794","1","","0.9996369106281446","0.9996369106281446","19279","0.0010095594556256632","","77116","0.007882518655128007"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:07:32, 07-05-2025","finished","-","","","2025-05-07T14:08:07.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.00011509331670822576","1","","0.99989626017947","0.99989626017947","19279","0.0005568646530813779","","77116","0.0068792071263668"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:07:32, 07-05-2025","finished","-","","","2025-05-07T14:07:50.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.000013001862498640548","1","","0.9998443902692048","0.9998443902692048","19279","0.001044287534652033","","77116","0.007327558174775962"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:07:32, 07-05-2025","finished","-","","","2025-05-07T14:07:32.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","3","kfold-all-22621667","0.00008465673454338685","1","","0.9998443902692048","0.9998443902692048","19279","0.0010026086175403046","","77116","0.007408871634477816"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:05:59, 07-05-2025","finished","-","","","2025-05-07T14:07:19.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","","","0.9995642927537736","","","","","00:01:19","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:05:59, 07-05-2025","finished","-","","","2025-05-07T14:07:03.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.00001868829531304073","1","","0.9993256911665542","0.9993256911665542","19279","0.0024993271015248866","","77116","0.0162836790951943"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:05:59, 07-05-2025","finished","-","","","2025-05-07T14:06:45.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.00009376446541864424","1","","0.9999481300897348","0.9999481300897348","19279","0.00012524488632824853","","77116","0.016951921642730367"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:05:59, 07-05-2025","finished","-","","","2025-05-07T14:06:30.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.0000017284754676438752","1","","0.9997925203589396","0.9997925203589396","19279","0.00038039972521355074","","77116","0.016802746978427374"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:05:59, 07-05-2025","finished","-","","","2025-05-07T14:06:16.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.0000031707293146610027","1","","0.999014471704964","0.999014471704964","19279","0.00264737030148401","","77116","0.01553864395191114"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:05:59, 07-05-2025","finished","-","","","2025-05-07T14:06:00.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.000002356300228711916","1","","0.9997406504486748","0.9997406504486748","19279","0.0017266326631702868","","77116","0.016521789479348858"
"overall_metrics","idun-07-09","kfold Simple1dEmbedding endianness 16:04:19, 07-05-2025","finished","-","","","2025-05-07T14:05:48.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","","","0.9993153171845012","","","","","00:01:28","",""
"fold_5","idun-07-09","kfold Simple1dEmbedding endianness 16:04:19, 07-05-2025","finished","-","","","2025-05-07T14:05:30.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.039771679788827896","1","","0.99989626017947","0.99989626017947","19279","0.00034108265184494476","","77116","0.02078650894270529"
"fold_4","idun-07-09","kfold Simple1dEmbedding endianness 16:04:19, 07-05-2025","finished","-","","","2025-05-07T14:05:12.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.0395735539495945","1","","0.99989626017947","0.99989626017947","19279","0.0007336468265299907","","77116","0.020501112072709465"
"fold_3","idun-07-09","kfold Simple1dEmbedding endianness 16:04:19, 07-05-2025","finished","-","","","2025-05-07T14:04:55.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.039574965834617615","1","","0.9975621142175424","0.9975621142175424","19279","0.009745254932937448","","77116","0.020461746926909365"
"fold_2","idun-07-09","kfold Simple1dEmbedding endianness 16:04:19, 07-05-2025","finished","-","","","2025-05-07T14:04:38.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.03958207368850708","1","","0.9996887805384096","0.9996887805384096","19279","0.0011244422958452652","","77116","0.020624081725038716"
"fold_1","idun-07-09","kfold Simple1dEmbedding endianness 16:04:19, 07-05-2025","finished","-","","","2025-05-07T14:04:20.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1dEmbedding","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.03956812992691994","1","","0.9995331708076144","0.9995331708076144","19279","0.003123939910722088","","77116","0.020317377009477455"
