"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_loss","train_loss"
"fold_sparc64","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:21:06.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.010069968178868294","1","","0.1562881562881563","0.1562881562881563","4.400623316948231","0.02263191966159922"
"fold_sparc","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:19:11.000Z","114","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.0761464387178421","1","","0.7995983935742972","0.7995983935742972","0.5022478642371985","0.027665112755253865"
"fold_sh4","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:17:13.000Z","116","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.0003056007844861597","1","","0.2571669477234401","0.2571669477234401","5.4909898670770785","0.027259786366005897"
"fold_s390x","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:15:16.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.0008552777580916882","1","","0.8024307518371961","0.8024307518371961","0.5530926217990262","0.025354335489624284"
"fold_s390","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:13:22.000Z","112","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.00385716394521296","1","","0.0139426800929512","0.0139426800929512","3.7637963118376554","0.028991043772792532"
"fold_riscv64","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:11:28.000Z","112","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.04331531748175621","1","","0.3810810810810811","0.3810810810810811","2.3295698438371932","0.02708275617651509"
"fold_ppc64el","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:09:34.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.0008997885161079466","1","","0.9716151007663922","0.9716151007663922","0.0944399587211332","0.02833549190513785"
"fold_ppc64","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:07:39.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.048735179007053375","1","","0.5739498764560537","0.5739498764560537","1.2997651325331794","0.024685931846617052"
"fold_powerpcspe","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:05:45.000Z","112","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.051520511507987976","1","","0.9871244635193132","0.9871244635193132","0.052901566708310234","0.025350022798478217"
"fold_powerpc","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:03:53.000Z","111","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.001628023921512067","1","","0.9953180941889288","0.9953180941889288","0.014854313176648136","0.028906376870320948"
"fold_mipsel","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:02:06.000Z","105","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.097050242125988","1","","0.4015894039735099","0.4015894039735099","2.124457116854393","0.025667697239913956"
"fold_mips64el","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T17:00:21.000Z","104","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.010905511677265167","1","","0.9359925788497218","0.9359925788497218","0.16442767892251997","0.02730765080133154"
"fold_mips","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:58:37.000Z","103","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.007038303650915623","1","","0.22187938288920056","0.22187938288920056","3.0667724907398224","0.022206915913271345"
"fold_m68k","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:56:48.000Z","107","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.0625079944729805","1","","0.0425","0.0425","13.467028258503348","0.02698896118515509"
"fold_ia64","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:55:06.000Z","100","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.003279362339526415","1","","0.7341492776886035","0.7341492776886035","0.5111122906972201","0.026260815624137387"
"fold_i386","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:53:24.000Z","101","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.0015590219991281629","1","","0.9361910354276768","0.9361910354276768","0.1549351416528225","0.028340513282318857"
"fold_hppa","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:51:43.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.04585282504558563","1","","0.4583850931677019","0.4583850931677019","1.7002557029849603","0.025153354258948657"
"fold_armhf","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:50:04.000Z","97","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.003010010113939643","1","","0.9702127659574468","0.9702127659574468","0.09685555603059512","0.02567691425457292"
"fold_armel","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:48:27.000Z","96","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.002155162626877427","1","","1","1","0.00004171716396570893","0.02824151099738631"
"fold_arm64","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:46:47.000Z","98","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.00033131855889223516","1","","0.30363036303630364","0.30363036303630364","1.8995624195065417","0.0265135422913189"
"fold_amd64","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:45:11.000Z","94","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.01865507662296295","1","","0.9530462666055888","0.9530462666055888","0.1149463126692327","0.025082319858802736"
"fold_alpha","idun-09-15","logo ResNet50 endianness 17:43:34, 13-03-2025","finished","-","","","2025-03-13T16:43:35.000Z","94","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","4","all-experiments-21262944","0.027524791657924652","1","","0.9753210778141526","0.9753210778141526","0.07146762864338974","0.029775278950992256"
"overall_metrics","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:43:12.000Z","5","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","","","0.6060999014471705","","","",""
"fold_x32","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:41:11.000Z","120","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.00122264854144305","1","","0.9777298850574712","0.9777298850574712","0.06958730620609652","0.02800853988288215"
"fold_sparc64","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:39:11.000Z","119","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.010686054825782776","1","","0.3247863247863248","0.3247863247863248","2.478263747233611","0.024499984793843063"
"fold_sparc","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:37:13.000Z","116","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.5383434891700745","1","","0.6620481927710843","0.6620481927710843","0.7664053019804832","0.027207167413399503"
"fold_sh4","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:35:16.000Z","116","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0010024537332355976","1","","0.10809443507588531","0.10809443507588531","5.473104784565587","0.02953806132678525"
"fold_s390x","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:33:18.000Z","117","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0006488179205916822","1","","0.7348784624081401","0.7348784624081401","1.533493964799813","0.027326621851999924"
"fold_s390","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:31:25.000Z","112","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0005206017522141337","1","","0.007358636715724245","0.007358636715724245","8.09973759121365","0.027738271717660207"
"fold_riscv64","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:29:29.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.004956201184540987","1","","0.5220720720720721","0.5220720720720721","1.4743029304913111","0.030094923378651633"
"fold_ppc64el","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:27:35.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.002464553341269493","1","","0.6664774340051093","0.6664774340051093","0.7542331479489803","0.03024308649857064"
"fold_ppc64","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:25:39.000Z","114","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.05063465982675552","1","","0.5012354394634663","0.5012354394634663","1.3587562693489923","0.02483114919435869"
"fold_powerpcspe","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:23:48.000Z","109","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.001350217149592936","1","","0.970462004544307","0.970462004544307","0.07711600316988845","0.03022183133882372"
"fold_powerpc","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:21:57.000Z","109","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0005124484887346625","1","","0.99586890663729","0.99586890663729","0.010600768989095007","0.028844805040491087"
"fold_mipsel","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:20:07.000Z","108","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0021768389269709587","1","","0.2442384105960265","0.2442384105960265","2.540289151466499","0.02851317448708789"
"fold_mips64el","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:18:21.000Z","105","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.005430916789919138","1","","0.9777365491651204","0.9777365491651204","0.08169978084590505","0.0297789682633649"
"fold_mips","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:16:34.000Z","106","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0020345570519566536","1","","0.1753155680224404","0.1753155680224404","3.979578414133617","0.02257570746631717"
"fold_m68k","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:14:49.000Z","104","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0013841497711837292","1","","0.04022727272727273","0.04022727272727273","5.533005389614382","0.02881494200704972"
"fold_ia64","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:13:06.000Z","102","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.00008904172864276916","1","","0.7798956661316212","0.7798956661316212","0.4940428825525137","0.030372631620203747"
"fold_i386","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:11:21.000Z","103","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.014963328838348389","1","","0.9696613818751224","0.9696613818751224","0.07657640753313899","0.028959751715428392"
"fold_hppa","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:09:40.000Z","100","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.02804112248122692","1","","0.32857142857142857","0.32857142857142857","1.858069885718195","0.02772943698910926"
"fold_armhf","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:07:58.000Z","101","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.00550096994265914","1","","0.9737171464330412","0.9737171464330412","0.07077590861756887","0.027501887898883946"
"fold_armel","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:06:18.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.002182271331548691","1","","1","1","0.0004131847621003602","0.028877440105879892"
"fold_arm64","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:04:39.000Z","98","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.003876940812915563","1","","0.22304730473047304","0.22304730473047304","2.7712069017845287","0.027413830543428677"
"fold_amd64","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:03:02.000Z","96","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.0007249915506690741","1","","0.9521300961978928","0.9521300961978928","0.1605131307657322","0.02721549847461746"
"fold_alpha","idun-09-15","logo ResNet50 endianness 17:01:20, 13-03-2025","finished","-","","","2025-03-13T16:01:21.000Z","99","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","3","all-experiments-21262944","0.16286729276180267","1","","0.9896751447997986","0.9896751447997986","0.025891399637441196","0.03304353942071445"
"overall_metrics","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T16:00:48.000Z","5","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","","","0.6085896571398931","","","",""
"fold_x32","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T15:58:52.000Z","115","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.002998483134433627","1","","0.9829980842911876","0.9829980842911876","0.05029814016024554","0.026872113789993227"
"fold_sparc64","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T15:56:57.000Z","114","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.08220004290342331","1","","0.15354090354090355","0.15354090354090355","4.21619497354214","0.024611920146355597"
"fold_sparc","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T15:55:04.000Z","111","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.03635664656758309","1","","0.6066265060240964","0.6066265060240964","0.9447801900215638","0.027746031260142492"
"fold_sh4","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T15:53:10.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.004759455099701881","1","","0.06306913996627318","0.06306913996627318","4.577592311366912","0.028794020146942965"
"fold_s390x","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T15:51:16.000Z","113","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.006795939523726702","1","","0.04409270774448841","0.04409270774448841","5.365775908742632","0.02602267103878811"
"fold_s390","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T15:49:26.000Z","108","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.10604827851057053","1","","0.004841208365608056","0.004841208365608056","6.729044154838279","0.02783161236028263"
"fold_riscv64","idun-09-15","logo ResNet50 endianness 16:19:54, 13-03-2025","finished","-","","","2025-03-13T15:47:37.000Z","107","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","LOGO_architecture_wandb","2","all-experiments-21262944","0.05077233910560608","1","","0.5452702702702703","0.5452702702702703","1.5386647062642234","0.028370190544596132"
